Image URL,Credit,Caption,Alt text
virus rae.png,Rae,virus,"a magenta ball with light pink spikes all over it. It’s modeled after either a Covid or flu virus particle, but doesn’t look entirely like either one."
vomit 1.png,M,vomit,A yellow oval with a slice taken out of it. from this gap a red arrow points to the side and downwards.
vomit 2.png,M,vomit,A purple oval with a slice taken out of it. from this gap a red arrow points to the side and downwards.
weight gain.png,Ani,weight gain,A drawing of a scale. The scale is a dark grey and has a small blue screen with the numbers 0.0 on it. Next to the screen in the top right is a light grey arrow pointing upwards.
weight loss.png,Ani,weight loss,A drawing of a scale. The scale is a dark grey and has a small blue screen with the numbers 0.0 on it. Next to the screen in the top right is a light grey arrow pointing downwards.
----------,,,
lumbar puncture bh.png,Blackholemojis,lumbar puncture,A cross section of a spine with a syringe in one side of it.
/Objects/substances/sharps container needle 2.png,Plum,sharps container,"A yellow sharps container, which is a tall red plastic box labeled with a biohazard symbol. A syringe with a needle is above it, with a yellow arrow going down towards the container. A sparkle highlights the sharp point of the needle."
spinal tap bh.png,Blackholemojis,spinal tap,"A person lying on their side, with their spine illustrated down their back. An arrow points between them and a cross section of a spine with a syringe in one side of it."
/Objects/substances/sharps container needle 1.png,Plum,sharps container,"A red sharps container, which is a tall red plastic box labeled with a biohazard symbol. A syringe with a needle is above it, with a yellow arrow going down towards the container. A sparkle highlights the sharp point of the needle."
rabies shot.png,Rae,rabies shot,"a syringe with the needle pointing to a rabies germ, which is teal and vaguely sausage shaped with greenish blue hairlike lines sticking out all over it."
syringe vixen.png,Vixen,syringe,"a grey crayon textured syringe with red lines on it, there's a purple, blue and pink liquid inside that has white particles, the tip has a blue needle"
vitamin k shot.png,Ani,vitamin K shot,A drawing of a syringe inside of it is various letter ‘K’s that are all red
covid shot.png,Rae,COVID shot,"a syringe with the needle pointing to a COVID-19 germ, which is dark green and round with red hairlike lines sticking out all over it."
